assists,blocks,field_goal_attempts,field_goals,free_throw_attempts,free_throws,match_date,minutes,personal_fouls,player_name,points,quarter,rebounds,source_url,steals,team,three_point_field_goal_attempts,three_point_field_goals,turnovers
0,0,0,0,0,0,20240214,2:27,0,Skylar Mays,0,Q4,0,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,LAL,0,0,0
0,0,5,1,0,0,20240214,8:41,0,Lauri Markkanen,3,Q4,0,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,4,1,0
1,0,2,1,0,0,20240214,9:33,0,Keyonte George,3,Q4,3,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,1,1,0
0,1,2,2,3,1,20240214,5:35,0,John Collins,5,Q4,1,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,0,0,0
1,0,3,2,0,0,20240214,4:50,0,Walker Kessler,4,Q4,1,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,0,0,0
1,1,1,1,0,0,20240214,4:50,0,Collin Sexton,2,Q4,0,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,0,0,0
1,0,4,1,0,0,20240214,9:33,0,Jordan Clarkson,2,Q4,3,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,2,0,1
,,,,,,20240214,,,Kris Dunn,,Q4,,https://www.basketball-reference.com/boxscores/202402140UTA.html,,UTA,,,
0,0,1,1,0,0,20240214,2:27,0,Taylor Hendricks,2,Q4,1,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,0,0,0
3,0,1,0,2,2,20240214,4:43,1,Talen Horton-Tucker,2,Q4,1,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,1,0,0
0,0,1,1,0,0,20240214,2:27,0,Luka Šamanić,3,Q4,1,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,1,1,0
0,0,3,1,1,1,20240214,2:27,0,Brice Sensabaugh,3,Q4,0,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,2,0,0
0,0,0,0,2,1,20240214,2:27,0,Omer Yurtseven,1,Q4,2,https://www.basketball-reference.com/boxscores/202402140UTA.html,0,UTA,0,0,0
2,0,1,0,0,0,20240214,2:27,0,Kira Lewis Jr.,0,Q4,0,https://www.basketball-reference.com/boxscores/202402140UTA.html,1,UTA,1,0,0
,,,,,,20240214,,,Otto Porter Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202402140UTA.html,,UTA,,,
0,1,3,1,0,0,20240214,5:38,0,Ausar Thompson,2,Q4,2,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,DET,0,0,0
,,,,,,20240214,,,Cade Cunningham,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,DET,,,
,,,,,,20240214,,,Jalen Duren,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,DET,,,
,,,,,,20240214,,,Simone Fontecchio,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,DET,,,
,,,,,,20240214,,,Jaden Ivey,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,DET,,,
0,0,4,0,0,0,20240214,4:41,0,Evan Fournier,0,Q4,2,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,DET,2,0,0
4,0,2,1,0,0,20240214,12:00,4,Marcus Sasser,2,Q4,0,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,DET,1,0,0
1,1,5,3,3,2,20240214,10:54,0,Shake Milton,10,Q4,4,https://www.basketball-reference.com/boxscores/202402140PHO.html,1,DET,4,2,1
2,0,4,1,2,1,20240214,8:56,1,Mike Muscala,3,Q4,3,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,DET,2,0,0
0,0,1,1,1,1,20240214,3:04,1,James Wiseman,3,Q4,1,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,DET,0,0,0
0,0,2,1,0,0,20240214,4:41,0,Troy Brown Jr.,3,Q4,4,https://www.basketball-reference.com/boxscores/202402140PHO.html,1,DET,2,1,0
0,0,2,2,0,0,20240214,2:47,0,Tosan Evbuomwan,5,Q4,2,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,DET,1,1,0
0,0,4,1,0,0,20240214,7:19,1,Malachi Flynn,3,Q4,1,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,DET,2,1,0
,,,,,,20240214,,,Kevin Durant,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,PHO,,,
0,0,2,0,0,0,20240214,4:41,0,Grayson Allen,0,Q4,0,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,1,0,0
,,,,,,20240214,,,Eric Gordon,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,PHO,,,
,,,,,,20240214,,,Jusuf Nurkić,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,PHO,,,
,,,,,,20240214,,,Devin Booker,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,PHO,,,
2,0,2,0,6,3,20240214,9:31,0,Saben Lee,3,Q4,3,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,2,0,1
,,,,,,20240214,,,Royce O'Neale,,Q4,,https://www.basketball-reference.com/boxscores/202402140PHO.html,,PHO,,,
0,1,6,1,0,0,20240214,4:41,0,Drew Eubanks,2,Q4,3,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,0,0,0
0,0,0,0,0,0,20240214,2:12,0,Josh Okogie,0,Q4,0,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,0,0,0
1,2,2,1,0,0,20240214,7:33,2,Bol Bol,2,Q4,3,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,0,0,0
0,0,3,2,0,0,20240214,7:19,1,David Roddy,5,Q4,1,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,2,1,0
0,0,2,1,3,3,20240214,9:48,3,Théo Maledon,5,Q4,1,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,0,0,3
0,0,3,0,0,0,20240214,9:48,1,Nassir Little,0,Q4,3,https://www.basketball-reference.com/boxscores/202402140PHO.html,0,PHO,1,0,0
0,0,0,0,0,0,20240214,4:27,0,Udoka Azubuike,0,Q4,1,https://www.basketball-reference.com/boxscores/202402140PHO.html,1,PHO,0,0,0
4,0,12,7,0,0,20240214,12:00,1,De'Aaron Fox,15,Q4,3,https://www.basketball-reference.com/boxscores/202402140DEN.html,1,SAC,2,1,0
1,0,1,1,0,0,20240214,7:18,1,Domantas Sabonis,2,Q4,1,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,SAC,0,0,1
0,0,0,0,2,2,20240214,11:49,1,Keegan Murray,2,Q4,1,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,SAC,0,0,0
0,0,1,1,0,0,20240214,4:13,0,Harrison Barnes,3,Q4,0,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,SAC,1,1,0
,,,,,,20240214,,,Kevin Huerter,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
0,0,4,1,0,0,20240214,12:00,3,Malik Monk,2,Q4,2,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,SAC,1,0,1
0,0,3,2,0,0,20240214,4:53,1,Trey Lyles,4,Q4,4,https://www.basketball-reference.com/boxscores/202402140DEN.html,1,SAC,1,0,0
,,,,,,20240214,,,Davion Mitchell,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
0,0,2,1,0,0,20240214,7:47,0,Chris Duarte,3,Q4,1,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,SAC,2,1,0
,,,,,,20240214,,,Alex Len,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
,,,,,,20240214,,,Keon Ellis,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
,,,,,,20240214,,,Kessler Edwards,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
,,,,,,20240214,,,Colby Jones,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
,,,,,,20240214,,,Mason Jones,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
,,,,,,20240214,,,JaVale McGee,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,SAC,,,
2,1,3,1,2,2,20240214,8:19,1,Nikola Jokić,4,Q4,0,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,2,0,0
0,0,4,3,0,0,20240214,11:04,0,Michael Porter Jr.,7,Q4,1,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,2,1,0
1,0,3,0,0,0,20240214,6:36,0,Justin Holiday,0,Q4,0,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,1,0,0
0,0,2,1,4,4,20240214,7:07,0,Aaron Gordon,7,Q4,1,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,2,1,0
1,0,4,2,0,0,20240214,8:36,0,Reggie Jackson,4,Q4,0,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,0,0,1
1,0,1,0,0,0,20240214,6:20,2,Christian Braun,0,Q4,2,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,0,0,0
0,0,1,0,0,0,20240214,2:28,1,Collin Gillespie,0,Q4,1,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,1,0,1
1,0,1,0,0,0,20240214,5:49,1,Peyton Watson,0,Q4,2,https://www.basketball-reference.com/boxscores/202402140DEN.html,1,DEN,0,0,1
0,1,0,0,2,2,20240214,3:41,1,Zeke Nnaji,2,Q4,0,https://www.basketball-reference.com/boxscores/202402140DEN.html,0,DEN,0,0,1
,,,,,,20240214,,,Jay Huff,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,DEN,,,
,,,,,,20240214,,,DeAndre Jordan,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,DEN,,,
,,,,,,20240214,,,Braxton Key,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,DEN,,,
,,,,,,20240214,,,Jalen Pickett,,Q4,,https://www.basketball-reference.com/boxscores/202402140DEN.html,,DEN,,,
0,0,8,3,2,1,20240214,8:59,1,Deni Avdija,9,Q4,3,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,WAS,3,2,1
5,0,4,3,0,0,20240214,12:00,2,Tyus Jones,8,Q4,0,https://www.basketball-reference.com/boxscores/202402140NOP.html,1,WAS,3,2,1
2,0,5,3,0,0,20240214,10:20,2,Jordan Poole,9,Q4,0,https://www.basketball-reference.com/boxscores/202402140NOP.html,1,WAS,5,3,1
0,0,1,1,0,0,20240214,5:04,0,Marvin Bagley III,2,Q4,1,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,WAS,0,0,0
0,0,0,0,0,0,20240214,11:36,1,Bilal Coulibaly,0,Q4,1,https://www.basketball-reference.com/boxscores/202402140NOP.html,1,WAS,0,0,2
1,0,2,0,0,0,20240214,8:54,1,Corey Kispert,0,Q4,2,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,WAS,0,0,1
1,0,1,0,0,0,20240214,3:05,0,Landry Shamet,0,Q4,0,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,WAS,1,0,0
,,,,,,20240214,,,Richaun Holmes,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,WAS,,,
,,,,,,20240214,,,Eugene Omoruyi,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,WAS,,,
,,,,,,20240214,,,Delon Wright,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,WAS,,,
,,,,,,20240214,,,Jared Butler,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,WAS,,,
,,,,,,20240214,,,Patrick Baldwin Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,WAS,,,
,,,,,,20240214,,,Johnny Davis,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,WAS,,,
,,,,,,20240214,,,Anthony Gill,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,WAS,,,
3,0,4,2,0,0,20240214,6:42,1,Brandon Ingram,4,Q4,2,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,NOP,0,0,1
2,0,6,5,0,0,20240214,8:53,0,Zion Williamson,10,Q4,1,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,NOP,0,0,0
1,0,1,1,2,2,20240214,6:18,0,CJ McCollum,4,Q4,1,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,NOP,0,0,0
0,0,2,0,2,2,20240214,12:00,0,Herbert Jones,2,Q4,1,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,NOP,1,0,0
,,,,,,20240214,,,Jonas Valančiūnas,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,NOP,,,
0,2,3,1,4,4,20240214,7:03,0,Trey Murphy III,7,Q4,3,https://www.basketball-reference.com/boxscores/202402140NOP.html,1,NOP,3,1,0
0,0,3,2,0,0,20240214,10:38,2,Naji Marshall,4,Q4,1,https://www.basketball-reference.com/boxscores/202402140NOP.html,1,NOP,1,0,1
2,0,2,1,1,1,20240214,5:18,0,Jose Alvarado,3,Q4,0,https://www.basketball-reference.com/boxscores/202402140NOP.html,1,NOP,1,0,0
0,0,0,0,0,0,20240214,3:06,0,Larry Nance Jr.,0,Q4,3,https://www.basketball-reference.com/boxscores/202402140NOP.html,0,NOP,0,0,1
,,,,,,20240214,,,Jordan Hawkins,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,NOP,,,
,,,,,,20240214,,,E.J. Liddell,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,NOP,,,
,,,,,,20240214,,,Jeremiah Robinson-Earl,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,NOP,,,
,,,,,,20240214,,,Matt Ryan,,Q4,,https://www.basketball-reference.com/boxscores/202402140NOP.html,,NOP,,,
0,0,7,2,0,0,20240214,7:36,0,Dillon Brooks,6,Q4,2,https://www.basketball-reference.com/boxscores/202402140MEM.html,0,HOU,6,2,1
4,0,4,3,0,0,20240214,11:04,3,Alperen Şengün,6,Q4,2,https://www.basketball-reference.com/boxscores/202402140MEM.html,1,HOU,0,0,1
0,1,3,2,2,1,20240214,10:03,3,Amen Thompson,5,Q4,3,https://www.basketball-reference.com/boxscores/202402140MEM.html,1,HOU,0,0,1
1,0,6,0,0,0,20240214,8:14,0,Jabari Smith Jr.,0,Q4,3,https://www.basketball-reference.com/boxscores/202402140MEM.html,1,HOU,3,0,1
,,,,,,20240214,,,Jalen Green,,Q4,,https://www.basketball-reference.com/boxscores/202402140MEM.html,,HOU,,,
1,0,4,4,0,0,20240214,12:00,1,Aaron Holiday,11,Q4,0,https://www.basketball-reference.com/boxscores/202402140MEM.html,0,HOU,3,3,0
0,0,2,2,0,0,20240214,3:46,0,Jeff Green,4,Q4,1,https://www.basketball-reference.com/boxscores/202402140MEM.html,0,HOU,0,0,0
0,0,0,0,0,0,20240214,0:55,1,Jae'Sean Tate,0,Q4,0,https://www.basketball-reference.com/boxscores/202402140MEM.html,0,HOU,0,0,0
0,1,2,0,0,0,20240214,6:21,1,Nate Hinton,0,Q4,1,https://www.basketball-reference.com/boxscores/202402140MEM.html,0,HOU,1,0,0
,,,,,,20240214,,,Jeenathan Williams,,Q4,,https://www.basketball-reference.com/boxscores/202402140MEM.html,,HOU,,,
